PC Date,PC Time (GMT),Feature Used,Action,Units of Measure,Tool Level,Connection Type,Module Type-Engine Marketing Name,Module Marketing Name,ToolInstance,OS Version,Install Language,INSITE Version,Error ID,Machine Name,
"07-Aug-2025","14:15:21","ECM Connection","Disconnect","USA","Pro","USB-Link - J1939 - ","50 - ISB","CM550","","","","","",""
"07-Aug-2025","14:15:21","SAE J1939 Powertrain Control","Closed","USA","Pro","","","","","","","","",""
"07-Aug-2025","14:15:26","Guidanz Addin","GuidanzAddInActivity","USA","Pro","JxdilcwLiidc- -ZbfBih-hnhd{hi%$-7-N7QDcyhahnyQDC^DYHQZbfBih~QD ?=?8=5=: =5<8?<?:8","","","","","","","",""
"07-Aug-2025","14:15:27","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - *******Connection Terminated Connection ID = 1","","","","","","","",""
"07-Aug-2025","14:15:27","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - FaultPackageWorker::CleanUp() Call Finally","","","","","","","",""
"07-Aug-2025","14:15:45","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - *******Connection Established Connection id = 2","","","","","","","",""
"07-Aug-2025","14:15:45","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Calibration Download is Inprogress: False","","","","","","","",""
"07-Aug-2025","14:15:45","ECM Connection","Connect","USA","Pro","USB-Link - J1939 - ","50 - ISB","CM550","","","","","",""
"07-Aug-2025","14:15:45","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Parameters Read From ECM - CustomerName:                 Unit Number:            EngineSerialNumber: 56511287 EngineRunTime: 12566:50:08 EngineDistance: 335927.8","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - FCA production server","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Executable Directory Path is : C:\Intelect\INSITE","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Using no proxy","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Executable Directory Path is : C:\Intelect\INSITE","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Configuration file path  : C:\Intelect\INSITE\UserSettings\cdsconfig.dat","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Data read successfully from configuration file.","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Temporary file created.","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Temp File Deleted Successfully","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Before Sending data to FCA Lib","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - prepareFaultDataForFCA","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Fault Code = 123 Fault Type = Active Fault Count = 1 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Fault Code = 132 Fault Type = Active Fault Count = 1 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Fault Code = 141 Fault Type = Active Fault Count = 1 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Fault Code = 144 Fault Type = Active Fault Count = 1 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Fault Code = 153 Fault Type = Active Fault Count = 1 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Fault Code = 278 Fault Type = Active Fault Count = 3 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Fault Code = 364 Fault Type = Active Fault Count = 1 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Fault Code = 381 Fault Type = Inactive Fault Count = 2 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Fault Code = 382 Fault Type = Inactive Fault Count = 2 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Fault Code = 422 Fault Type = Active Fault Count = 1 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - Fault Code = 434 Fault Type = Inactive Fault Count = 1 Engine hours= 45240608","","","","","","","",""
"07-Aug-2025","14:15:47","Fault Data Provider","FCActivity","USA","Pro","FaultDataProvider - ECMCode could not be read","","","","","","","",""
